month,year,destinationProvinceNameEn,originProvinceNameEn,visitPurposeEn,trips,spendSAR,nights
10,2021,Northern Borders,Tabuk,Business,24.0,5383.98,47.86
10,2021,Northern Borders,Tabuk,VFR,2451.0,1.155089599E7,10755.02
10,2021,Riyadh,Albaha,Business,741.0,1020005.15,1412.86
10,2021,Riyadh,Albaha,Leisure,1359.0,1534387.33,4169.36
10,2021,Riyadh,Albaha,Other,664.0,338446.66,2064.19
10,2021,Riyadh,Albaha,VFR,63.0,41855.51,208.31
10,2021,Riyadh,Alqassim,Business,11383.0,2.102175616E7,28616.14
10,2021,Riyadh,Alqassim,Leisure,64066.0,1.3670299442E8,218752.95
10,2021,Riyadh,Alqassim,Other,15124.0,3.506612018E7,41324.65
10,2021,Riyadh,Alqassim,VFR,4851.0,3661811.86,13704.75
10,2021,Riyadh,Aseer,Business,23590.0,1.846243815E7,82186.19
10,2021,Riyadh,Aseer,Leisure,43690.0,3.290559746E7,206457.08
10,2021,Riyadh,Aseer,Other,5966.0,7393191.15,22870.03
10,2021,Riyadh,Aseer,VFR,1883.0,2189869.08,7538.57
10,2021,Riyadh,Eastern,Business,57669.0,7.924425072E7,127845.04
10,2021,Riyadh,Eastern,Leisure,137975.0,2.551250964E8,583078.08
10,2021,Riyadh,Eastern,Other,27355.0,5.066845429E7,55268.38
10,2021,Riyadh,Eastern,VFR,29642.0,5.816039807E7,144757.55
10,2021,Riyadh,Hail,Business,6255.0,7466039.96,20544.7
10,2021,Riyadh,Hail,Leisure,27119.0,3.960066363E7,121639.34
10,2021,Riyadh,Hail,Other,4907.0,6331133.4,24806.75
10,2021,Riyadh,Hail,VFR,4955.0,6775669.76,31609.34
10,2021,Riyadh,Jazan,Business,3882.0,6021714.69,16876.89
10,2021,Riyadh,Jazan,Leisure,13871.0,1.118064169E7,61915.2
10,2021,Riyadh,Jazan,Other,5470.0,4113954.18,21667.81
10,2021,Riyadh,Jazan,VFR,50.0,49331.02,221.21
10,2021,Riyadh,Jouf,Business,893.0,528617.62,1119.75
10,2021,Riyadh,Jouf,Leisure,11209.0,5.8008775E7,48774.39
10,2021,Riyadh,Jouf,Other,9581.0,4.507806902E7,25190.56
10,2021,Riyadh,Jouf,VFR,2573.0,1.082031585E7,10228.66
10,2021,Riyadh,Madinah,Business,11355.0,1.046403012E7,28499.52
10,2021,Riyadh,Madinah,Leisure,12900.0,2.154209634E7,51288.33
10,2021,Riyadh,Madinah,Other,71.0,76437.9,359.91
10,2021,Riyadh,Madinah,VFR,4715.0,3474015.32,18360.24
10,2021,Riyadh,Makkah,Business,6857.0,1.300011395E7,26088.77
10,2021,Riyadh,Makkah,Leisure,103989.0,1.2621240761E8,599886.12
10,2021,Riyadh,Makkah,Other,11504.0,1.43343953E7,65779.56
10,2021,Riyadh,Makkah,VFR,56525.0,5.192014469E7,287248.12
10,2021,Riyadh,Najran,Business,6248.0,9129428.05,16134.86
10,2021,Riyadh,Najran,Leisure,7292.0,7208524.94,37927.21
10,2021,Riyadh,Najran,Other,15648.0,3.166170409E7,33861.33
10,2021,Riyadh,Najran,VFR,5185.0,8783850.09,48571.16
10,2021,Riyadh,Northern Borders,Business,574.0,340462.09,737.5
10,2021,Riyadh,Northern Borders,Leisure,11618.0,1.3495654632E8,63253.71
10,2021,Riyadh,Northern Borders,Other,150.0,246251.91,831.7
10,2021,Riyadh,Northern Borders,VFR,4000.0,1.323447963E7,12125.61
10,2021,Riyadh,Riyadh,Business,8926.0,1.143451197E7,14588.37
10,2021,Riyadh,Riyadh,Leisure,51875.0,6.452916474E7,157952.48
10,2021,Riyadh,Riyadh,Other,3122.0,3364624.22,17671.35
10,2021,Riyadh,Riyadh,VFR,118420.0,2.050790442E7,265464.56
10,2021,Riyadh,Tabuk,Business,3174.0,1.212170946E7,7323.49
10,2021,Riyadh,Tabuk,Leisure,16112.0,9.209925613E7,71508.3
10,2021,Riyadh,Tabuk,Other,1236.0,1924333.33,2592.64
10,2021,Riyadh,Tabuk,VFR,1436.0,5124597.41,4654.75
10,2021,Tabuk,Albaha,Business,27.0,51334.51,91.79
10,2021,Tabuk,Albaha,Leisure,30.0,40092.54,152.8
10,2021,Tabuk,Albaha,Other,6.0,20374.69,54.85
10,2021,Tabuk,Albaha,VFR,49.0,139162.88,211.55
10,2021,Tabuk,Alqassim,Business,536.0,488838.54,1949.25
10,2021,Tabuk,Alqassim,Leisure,251.0,416300.5,1123.04
10,2021,Tabuk,Alqassim,Other,303.0,1324940.41,909.19
10,2021,Tabuk,Alqassim,VFR,26.0,30535.02,83.77
10,2021,Tabuk,Aseer,Business,168.0,150103.4,480.52
10,2021,Tabuk,Aseer,Leisure,2737.0,3302686.63,23614.72
10,2021,Tabuk,Aseer,Other,1307.0,3021618.7,7805.4
10,2021,Tabuk,Aseer,VFR,77.0,130458.92,340.49
10,2021,Tabuk,Eastern,Business,1330.0,5308154.52,7549.18
10,2021,Tabuk,Eastern,Leisure,20446.0,2.5417716E7,108581.85
10,2021,Tabuk,Eastern,Other,686.0,2571813.07,6858.17
10,2021,Tabuk,Eastern,VFR,1420.0,1817431.54,11783.2
10,2021,Tabuk,Hail,Business,274.0,279329.73,1115.32
10,2021,Tabuk,Hail,Leisure,2187.0,2870807.93,7398.16
10,2021,Tabuk,Hail,Other,12.0,10671.82,35.57
10,2021,Tabuk,Hail,VFR,372.0,758681.42,1732.41
10,2021,Tabuk,Jazan,Business,22.0,17323.45,50.19
10,2021,Tabuk,Jazan,Leisure,2264.0,2901743.57,13506.57
10,2021,Tabuk,Jazan,Other,1.0,1346.0,4.49
10,2021,Tabuk,Jazan,VFR,2.0,452.98,4.49
10,2021,Tabuk,Jouf,Business,916.0,2112292.5,2140.26
10,2021,Tabuk,Jouf,Leisure,1505.0,3122226.78,5554.05
10,2021,Tabuk,Jouf,Other,28.0,24900.92,83.0
10,2021,Tabuk,Jouf,VFR,5860.0,2.535680218E7,22547.37
10,2021,Tabuk,Madinah,Business,16508.0,1.220613134E7,37603.64
10,2021,Tabuk,Madinah,Leisure,7364.0,8515342.23,38308.51
10,2021,Tabuk,Madinah,Other,112.0,101013.76,336.71
10,2021,Tabuk,Madinah,VFR,1469.0,2455056.89,6441.08
10,2021,Tabuk,Makkah,Business,415.0,418828.97,2564.01
10,2021,Tabuk,Makkah,Leisure,14777.0,2.149457246E7,75905.13
10,2021,Tabuk,Makkah,VFR,5733.0,7610547.66,36233.5
10,2021,Tabuk,Najran,Business,889.0,3563462.92,2676.16
10,2021,Tabuk,Najran,Leisure,57.0,85102.8,225.5
10,2021,Tabuk,Najran,Other,3.0,2884.28,9.61
10,2021,Tabuk,Najran,VFR,25.0,37781.55,91.73
10,2021,Tabuk,Northern Borders,Business,390.0,837013.42,858.38
10,2021,Tabuk,Northern Borders,Leisure,365.0,598058.67,828.06
10,2021,Tabuk,Northern Borders,Other,5.0,4710.98,15.7
10,2021,Tabuk,Northern Borders,VFR,1458.0,4518243.45,4579.27
10,2021,Tabuk,Riyadh,Business,6052.0,7979875.16,17923.77
10,2021,Tabuk,Riyadh,Leisure,4249.0,9899636.19,30974.23
10,2021,Tabuk,Riyadh,VFR,10855.0,1.207391569E7,64321.2
10,2021,Tabuk,Tabuk,Business,9971.0,2.522405937E7,44076.83
10,2021,Tabuk,Tabuk,Leisure,59356.0,9.968627247E7,236352.02
10,2021,Tabuk,Tabuk,Other,2319.0,8362216.52,22369.17
10,2021,Tabuk,Tabuk,VFR,32693.0,6.846795082E7,131779.18
11,2021,Albaha,Alqassim,Business,7.0,22048.69,33.84
11,2021,Albaha,Alqassim,Leisure,269.0,643972.77,1087.21
11,2021,Albaha,Alqassim,VFR,2.0,789.3,7.98
11,2021,Albaha,Aseer,Business,3121.0,873662.89,9447.59
11,2021,Albaha,Aseer,Leisure,4444.0,2297322.28,19375.11
11,2021,Albaha,Aseer,Other,88.0,43883.51,263.3
11,2021,Albaha,Aseer,VFR,3330.0,1484884.96,18932.64
11,2021,Albaha,Eastern,Business,2.0,2456.98,5.9
11,2021,Albaha,Eastern,Leisure,3065.0,7474691.79,33060.94
11,2021,Albaha,Eastern,Other,43.0,47398.27,252.79
11,2021,Albaha,Eastern,VFR,1897.0,2536352.53,21632.8
11,2021,Albaha,Hail,Leisure,13.0,26668.7,70.11
11,2021,Albaha,Jazan,Business,560.0,1371185.17,3909.24
11,2021,Albaha,Jazan,Leisure,83.0,113638.0,398.18
11,2021,Albaha,Jazan,Other,1.0,936.3,4.99
11,2021,Albaha,Jazan,VFR,49.0,30985.51,212.41
11,2021,Albaha,Madinah,Business,15.0,19228.5,46.15
11,2021,Albaha,Madinah,Leisure,283.0,116853.76,999.24
11,2021,Albaha,Madinah,VFR,88.0,33936.23,446.53
11,2021,Albaha,Makkah,Business,50.0,41154.92,148.9
11,2021,Albaha,Makkah,Leisure,3340.0,3597524.68,19294.22
11,2021,Albaha,Makkah,VFR,30541.0,2.023435193E7,150043.29
11,2021,Albaha,Najran,Business,1.0,961.44,2.31
11,2021,Albaha,Najran,Leisure,1378.0,1196516.37,4209.97
11,2021,Albaha,Najran,VFR,83.0,21485.13,329.53
11,2021,Albaha,Northern Borders,Leisure,1.0,999.89,3.57
11,2021,Albaha,Northern Borders,VFR,3.0,1827.05,13.69
11,2021,Albaha,Riyadh,Business,13.0,16451.06,39.48
11,2021,Albaha,Riyadh,Leisure,2329.0,8616766.88,18614.84
11,2021,Albaha,Riyadh,VFR,16747.0,2.094801402E7,125033.88
11,2021,Albaha,Tabuk,Business,3.0,8045.37,12.51
11,2021,Albaha,Tabuk,Leisure,96.0,171954.47,630.35
11,2021,Albaha,Tabuk,Other,1.0,1388.33,7.4
11,2021,Albaha,Tabuk,VFR,54.0,46052.5,284.23
11,2021,Alqassim,Albaha,Business,5.0,8607.04,20.02
11,2021,Alqassim,Albaha,Leisure,8.0,7637.8,28.48
11,2021,Alqassim,Albaha,Other,31.0,61531.23,123.06
11,2021,Alqassim,Albaha,VFR,27.0,20642.7,130.88
11,2021,Alqassim,Alqassim,Business,2.0,1495.55,6.84
11,2021,Alqassim,Alqassim,Other,2.0,3418.4,6.84
11,2021,Alqassim,Alqassim,VFR,3263.0,3600387.0,13055.96
11,2021,Alqassim,Aseer,Business,19.0,7264.1,58.11
11,2021,Alqassim,Aseer,Leisure,30190.0,3.716670222E7,198222.41
11,2021,Alqassim,Aseer,Other,186.0,371466.3,742.93
11,2021,Alqassim,Aseer,VFR,7074.0,1.008706187E7,41946.2
11,2021,Alqassim,Eastern,Business,201.0,75204.84,601.64
11,2021,Alqassim,Eastern,Leisure,25870.0,6.566441925E7,215851.81
11,2021,Alqassim,Eastern,Other,1314.0,2627611.37,5255.22
11,2021,Alqassim,Eastern,VFR,21216.0,2.369133424E7,172139.31
11,2021,Alqassim,Hail,Business,2158.0,6303618.01,8567.2
11,2021,Alqassim,Hail,Leisure,9824.0,9187982.63,39663.88
11,2021,Alqassim,Hail,Other,938.0,1876702.48,3753.4
11,2021,Alqassim,Hail,VFR,5531.0,4412565.28,22138.73
11,2021,Alqassim,Jazan,Business,8.0,46514.68,22.95
11,2021,Alqassim,Jazan,Leisure,4903.0,3540328.04,22672.87
11,2021,Alqassim,Jazan,Other,27.0,53554.96,107.11
11,2021,Alqassim,Jazan,VFR,59.0,48163.16,307.54
11,2021,Alqassim,Jouf,Business,2596.0,2.191537262E7,7787.12
11,2021,Alqassim,Jouf,Leisure,99.0,104054.65,361.33
11,2021,Alqassim,Jouf,Other,229.0,459205.28,918.41
11,2021,Alqassim,Jouf,VFR,169.0,86397.31,815.68
11,2021,Alqassim,Madinah,Business,396.0,945114.77,1493.74
11,2021,Alqassim,Madinah,Leisure,5874.0,5664967.85,17884.54
11,2021,Alqassim,Madinah,Other,644.0,1286458.47,2572.92
11,2021,Alqassim,Madinah,VFR,9818.0,7427456.44,57823.38
11,2021,Alqassim,Makkah,Business,182.0,68368.04,546.94
11,2021,Alqassim,Makkah,Leisure,18038.0,1.870250656E7,98993.32
11,2021,Alqassim,Makkah,Other,1564.0,3128976.92,6257.95
11,2021,Alqassim,Makkah,VFR,68376.0,6.469618272E7,381795.6
11,2021,Alqassim,Najran,Business,14.0,42778.86,57.04
11,2021,Alqassim,Najran,Leisure,4619.0,3884361.37,14032.15
11,2021,Alqassim,Najran,Other,48.0,95715.24,191.43
11,2021,Alqassim,Najran,VFR,3438.0,5190094.66,23721.94
11,2021,Alqassim,Northern Borders,Business,90.0,242486.76,351.8
11,2021,Alqassim,Northern Borders,Leisure,416.0,573103.16,2250.7
11,2021,Alqassim,Northern Borders,Other,78.0,154967.54,309.94
11,2021,Alqassim,Northern Borders,VFR,937.0,786583.55,5137.74
11,2021,Alqassim,Riyadh,Business,2924.0,1096665.96,8773.33
11,2021,Alqassim,Riyadh,Leisure,17860.0,1.767189121E7,53579.67
11,2021,Alqassim,Riyadh,Other,11730.0,2.346049013E7,46920.98
11,2021,Alqassim,Riyadh,VFR,162522.0,7.80949387E7,747685.71
11,2021,Alqassim,Tabuk,Business,129.0,370151.84,507.78
11,2021,Alqassim,Tabuk,Leisure,737.0,1007820.05,3728.29
11,2021,Alqassim,Tabuk,Other,159.0,316771.89,633.54
11,2021,Alqassim,Tabuk,VFR,1625.0,1304900.42,8790.74
11,2021,Aseer,Albaha,Business,35.0,26685.45,78.94
11,2021,Aseer,Albaha,Leisure,949.0,457528.14,3402.32
11,2021,Aseer,Albaha,Other,43.0,34126.16,248.45
11,2021,Aseer,Albaha,VFR,1395.0,1159866.19,6655.2
11,2021,Aseer,Alqassim,Business,4092.0,9182834.36,28537.19
11,2021,Aseer,Alqassim,Leisure,251.0,343211.54,1184.43
11,2021,Aseer,Alqassim,Other,21.0,14642.57,111.29
11,2021,Aseer,Alqassim,VFR,282.0,258243.1,1384.17
11,2021,Aseer,Aseer,Business,4133.0,3310522.31,17020.59
11,2021,Aseer,Aseer,Leisure,96933.0,4.666300858E7,335570.4
11,2021,Aseer,Aseer,Other,10258.0,6937748.32,55824.66
11,2021,Aseer,Aseer,VFR,31663.0,1.957756353E7,176739.54
11,2021,Aseer,Eastern,Business,31.0,24411.65,63.24
11,2021,Aseer,Eastern,Leisure,43305.0,6.338552978E7,326961.14
11,2021,Aseer,Eastern,Other,6.0,8387.76,20.13
11,2021,Aseer,Eastern,VFR,10591.0,1.500362964E7,105582.62
11,2021,Aseer,Hail,Business,5.0,1817.07,15.7
11,2021,Aseer,Hail,Leisure,114.0,234853.83,709.17
11,2021,Aseer,Hail,Other,7.0,4504.47,36.81
11,2021,Aseer,Hail,VFR,88.0,74313.53,415.69
11,2021,Aseer,Jazan,Business,6402.0,2158937.16,20818.5
11,2021,Aseer,Jazan,Leisure,15689.0,7235970.38,55946.77
11,2021,Aseer,Jazan,Other,1540.0,598861.49,4688.14
11,2021,Aseer,Jazan,VFR,4817.0,2305654.45,21700.91
11,2021,Aseer,Jouf,Business,16.0,20271.1,30.88
11,2021,Aseer,Jouf,Leisure,122.0,167340.35,607.81
11,2021,Aseer,Jouf,Other,23.0,16140.06,110.48
11,2021,Aseer,Jouf,VFR,220.0,244088.86,1252.79
11,2021,Aseer,Madinah,Business,628.0,530185.15,1796.85
11,2021,Aseer,Madinah,Leisure,340.0,313782.02,1671.71
11,2021,Aseer,Madinah,Other,344.0,786077.46,1174.97
11,2021,Aseer,Madinah,VFR,886.0,808756.42,4854.81
11,2021,Aseer,Makkah,Business,348.0,695041.48,695.04
11,2021,Aseer,Makkah,Leisure,17244.0,1.591568761E7,89918.97
11,2021,Aseer,Makkah,Other,6688.0,5054976.17,32347.07
11,2021,Aseer,Makkah,VFR,50218.0,3.785995493E7,246821.45
11,2021,Aseer,Najran,Business,864.0,699213.51,1746.82
11,2021,Aseer,Najran,Leisure,13274.0,3.440139979E7,47678.27
11,2021,Aseer,Najran,Other,4672.0,1.385563591E7,17890.52
11,2021,Aseer,Najran,VFR,9608.0,8668911.06,45160.86
11,2021,Aseer,Northern Borders,Business,10.0,13994.77,27.49
11,2021,Aseer,Northern Borders,Leisure,86.0,113564.83,389.9
11,2021,Aseer,Northern Borders,Other,16.0,9873.15,64.24
11,2021,Aseer,Northern Borders,VFR,129.0,133349.23,655.61
11,2021,Aseer,Riyadh,Business,520.0,579344.28,1037.48
11,2021,Aseer,Riyadh,Leisure,14591.0,5.428357796E7,104180.11
11,2021,Aseer,Riyadh,VFR,64636.0,7.749543353E7,462554.38
11,2021,Aseer,Tabuk,Business,292.0,1673432.06,733.93
11,2021,Aseer,Tabuk,Leisure,835.0,742767.21,4132.71
11,2021,Aseer,Tabuk,Other,209.0,134681.49,992.1
11,2021,Aseer,Tabuk,VFR,2734.0,6772928.95,14744.91
11,2021,Eastern,Albaha,Business,19.0,26499.72,36.36
11,2021,Eastern,Albaha,Leisure,307.0,318772.17,1064.43
11,2021,Eastern,Albaha,Other,18.0,89936.62,68.95
11,2021,Eastern,Albaha,VFR,847.0,593369.17,3548.59
11,2021,Eastern,Alqassim,Business,6109.0,1.243913579E7,27980.02
11,2021,Eastern,Alqassim,Leisure,14853.0,2.163117632E7,41031.07
11,2021,Eastern,Alqassim,Other,54.0,346225.36,167.03
11,2021,Eastern,Alqassim,VFR,1356.0,1448205.99,6251.04
11,2021,Eastern,Aseer,Business,4182.0,8346904.68,16700.4
11,2021,Eastern,Aseer,Leisure,27661.0,3.869882897E7,156000.35
11,2021,Eastern,Aseer,Other,1216.0,1143496.95,6693.53
11,2021,Eastern,Aseer,VFR,4032.0,4907758.87,19039.58
11,2021,Eastern,Eastern,Business,14919.0,2.091727777E7,42745.36
11,2021,Eastern,Eastern,Leisure,206524.0,1.6351498266E8,554862.51
11,2021,Eastern,Eastern,Other,6555.0,4.254298211E7,21765.92
11,2021,Eastern,Eastern,VFR,88333.0,2.2100937067E8,614590.75
11,2021,Eastern,Hail,Business,35.0,56089.13,89.88
11,2021,Eastern,Hail,Leisure,9901.0,1.167411345E7,44317.13
11,2021,Eastern,Hail,Other,39.0,149372.77,136.73
11,2021,Eastern,Hail,VFR,3506.0,3419686.62,14699.16
11,2021,Eastern,Jazan,Business,8.0,14818.27,21.0
11,2021,Eastern,Jazan,Leisure,3756.0,2957780.35,15697.46
11,2021,Eastern,Jazan,Other,12.0,49947.26,41.24
11,2021,Eastern,Jazan,VFR,103.0,86408.19,519.46
11,2021,Eastern,Jouf,Business,155.0,272373.12,471.57
11,2021,Eastern,Jouf,Leisure,2418.0,3234919.76,10139.6
11,2021,Eastern,Jouf,Other,92.0,174593.09,515.4
11,2021,Eastern,Jouf,VFR,1472.0,1425211.8,7909.05
11,2021,Eastern,Madinah,Business,6068.0,5301456.76,16134.42
11,2021,Eastern,Madinah,Leisure,3654.0,2418309.79,13863.66
11,2021,Eastern,Madinah,Other,273.0,838480.54,1121.15
11,2021,Eastern,Madinah,VFR,10501.0,1.027641361E7,65850.68
11,2021,Eastern,Makkah,Business,1243.0,3340401.08,4673.31
11,2021,Eastern,Makkah,Leisure,32152.0,3.51955862E7,176794.58
11,2021,Eastern,Makkah,Other,256.0,1890016.28,1030.92
11,2021,Eastern,Makkah,VFR,39757.0,4.429478613E7,255030.5
11,2021,Eastern,Najran,Business,3121.0,6090851.84,6266.47
11,2021,Eastern,Najran,Leisure,4129.0,4112432.99,12216.33
11,2021,Eastern,Najran,Other,1291.0,1963824.9,6407.47
11,2021,Eastern,Najran,VFR,220.0,188472.22,1083.98
11,2021,Eastern,Northern Borders,Business,384.0,696672.35,1138.36
11,2021,Eastern,Northern Borders,Leisure,4019.0,5447059.78,17389.75
11,2021,Eastern,Northern Borders,Other,309.0,349820.95,2045.9
11,2021,Eastern,Northern Borders,VFR,5983.0,5748253.32,31970.99
11,2021,Eastern,Riyadh,Business,3136.0,1676075.28,8002.21
11,2021,Eastern,Riyadh,Leisure,263692.0,3.6323664986E8,923307.23
11,2021,Eastern,Riyadh,VFR,128165.0,7.561930823E7,635757.24
11,2021,Eastern,Tabuk,Business,236.0,407246.79,632.27
11,2021,Eastern,Tabuk,Leisure,4091.0,5018498.55,16638.66
11,2021,Eastern,Tabuk,Other,156.0,776147.29,712.45
11,2021,Eastern,Tabuk,VFR,1738.0,1767702.77,9864.07
11,2021,Hail,Albaha,VFR,6.0,3573.05,21.99
11,2021,Hail,Alqassim,Leisure,1536.0,4223482.68,7679.06
11,2021,Hail,Alqassim,VFR,21674.0,1.979344643E7,78293.62
11,2021,Hail,Aseer,Leisure,28662.0,2.303075485E7,143302.47
11,2021,Hail,Aseer,VFR,68.0,33844.47,244.42
11,2021,Hail,Eastern,Leisure,14873.0,1.761502297E7,122497.09
11,2021,Hail,Eastern,VFR,12891.0,2.234889105E7,169549.59
11,2021,Hail,Hail,VFR,6642.0,3931448.03,19922.57
11,2021,Hail,Jazan,Leisure,38.0,41647.5,193.71
11,2021,Hail,Jazan,VFR,44.0,27626.15,136.28
11,2021,Hail,Jouf,Leisure,6830.0,2.305113654E7,20489.9
11,2021,Hail,Jouf,VFR,464.0,236358.07,1704.64
11,2021,Hail,Madinah,VFR,6398.0,3134773.11,19197.74
11,2021,Hail,Makkah,Leisure,7008.0,1.144737963E7,42051.6
11,2021,Hail,Makkah,VFR,8636.0,9138992.45,51224.49
11,2021,Hail,Najran,Leisure,64.0,117852.54,385.41
11,2021,Hail,Najran,VFR,482.0,726611.53,3519.5
11,2021,Hail,Northern Borders,Leisure,222.0,388520.31,1231.54
11,2021,Hail,Northern Borders,VFR,1535.0,2256707.81,10996.67
11,2021,Hail,Riyadh,Leisure,18040.0,3.675769534E7,99223.23
11,2021,Hail,Riyadh,VFR,90400.0,1.0181360971E8,645139.9
11,2021,Hail,Tabuk,VFR,5909.0,3.40571462E7,17861.72
11,2021,Jazan,Albaha,Business,18.0,21439.52,149.23
11,2021,Jazan,Albaha,Leisure,173.0,163074.29,744.84
11,2021,Jazan,Albaha,VFR,200.0,306895.06,1489.43
11,2021,Jazan,Alqassim,Business,4257.0,1.094439798E7,61542.5
11,2021,Jazan,Alqassim,Leisure,3.0,3418.4,20.51
11,2021,Jazan,Alqassim,VFR,28.0,18121.11,128.19
11,2021,Jazan,Aseer,Business,1368.0,456014.76,2736.09
11,2021,Jazan,Aseer,Leisure,71980.0,3.102224757E7,221366.25
11,2021,Jazan,Aseer,VFR,113989.0,1.3126337195E8,791771.92
11,2021,Jazan,Eastern,Business,83.0,27774.51,166.65
11,2021,Jazan,Eastern,Leisure,25880.0,3.81625788E7,211833.32
11,2021,Jazan,Eastern,VFR,7097.0,1.036661385E7,73306.86
11,2021,Jazan,Hail,Business,6.0,6523.46,45.29
11,2021,Jazan,Hail,Leisure,30.0,25422.08,121.86
11,2021,Jazan,Hail,VFR,66.0,93217.24,442.69
11,2021,Jazan,Jazan,Business,1656.0,1126124.76,8800.16
11,2021,Jazan,Jazan,Leisure,17379.0,1.039614092E7,75425.14
11,2021,Jazan,Jazan,Other,1487.0,520369.6,2973.54
11,2021,Jazan,Jazan,VFR,4848.0,6303357.24,34535.11
11,2021,Jazan,Jouf,Business,1.0,6573.85,39.44
11,2021,Jazan,Jouf,Leisure,1.0,357.77,1.78
11,2021,Jazan,Jouf,VFR,15.0,23048.05,97.38
11,2021,Jazan,Madinah,Business,14.0,24250.92,171.18
11,2021,Jazan,Madinah,Leisure,209.0,196924.82,906.06
11,2021,Jazan,Madinah,VFR,315.0,425475.58,2365.05
11,2021,Jazan,Makkah,Leisure,24956.0,1.934103523E7,108732.53
11,2021,Jazan,Makkah,VFR,43550.0,3.761993338E7,225424.91
11,2021,Jazan,Najran,Business,87.0,29198.84,175.19
11,2021,Jazan,Najran,Leisure,23342.0,1.965240194E7,46624.49
11,2021,Jazan,Najran,VFR,3229.0,3012846.32,16095.62
11,2021,Jazan,Northern Borders,Business,2.0,11832.93,71.0
11,2021,Jazan,Northern Borders,Leisure,15.0,10689.22,48.93
11,2021,Jazan,Northern Borders,VFR,40.0,59678.35,277.71
11,2021,Jazan,Riyadh,Business,300.0,99988.24,599.93
11,2021,Jazan,Riyadh,Leisure,12790.0,1.62518231E7,100935.09
11,2021,Jazan,Riyadh,VFR,37060.0,5.038811403E7,304656.57
11,2021,Jazan,Tabuk,Business,26.0,111536.31,669.22
11,2021,Jazan,Tabuk,Leisure,267.0,238629.24,1209.36
11,2021,Jazan,Tabuk,VFR,539.0,781998.86,3929.56
11,2021,Jouf,Albaha,Business,1.0,1384.45,2.05
11,2021,Jouf,Albaha,Leisure,1.0,936.64,2.46
11,2021,Jouf,Albaha,VFR,19.0,47365.47,63.11
11,2021,Jouf,Alqassim,Business,25.0,49840.29,73.84
11,2021,Jouf,Alqassim,Leisure,149.0,176225.36,738.37
11,2021,Jouf,Alqassim,Other,24.0,34457.5,98.45
11,2021,Jouf,Alqassim,VFR,4142.0,8351527.09,18819.61
11,2021,Jouf,Aseer,Business,2108.0,5076499.56,8456.78
11,2021,Jouf,Aseer,Leisure,442.0,439264.74,2635.59
11,2021,Jouf,Aseer,VFR,300.0,393549.21,1070.18
11,2021,Jouf,Eastern,Leisure,953.0,1087870.7,2858.64
11,2021,Jouf,Eastern,VFR,3552.0,3325582.02,16106.61
11,2021,Jouf,Hail,Business,408.0,1838245.46,2859.49
11,2021,Jouf,Hail,Leisure,3360.0,5040433.1,23522.02
11,2021,Jouf,Hail,VFR,1098.0,1856758.24,3291.92
11,2021,Jouf,Jazan,Business,2.0,7286.6,11.33
11,2021,Jouf,Jazan,Other,56.0,76572.2,218.78
11,2021,Jouf,Jazan,VFR,50.0,88577.47,159.66
11,2021,Jouf,Jouf,Leisure,3740.0,4729113.47,8845.82
11,2021,Jouf,Jouf,VFR,16163.0,4.510900308E7,52207.54
11,2021,Jouf,Madinah,Business,43.0,160386.58,247.51
11,2021,Jouf,Madinah,Leisure,78.0,92506.2,444.67
11,2021,Jouf,Madinah,Other,14.0,18527.74,52.94
11,2021,Jouf,Madinah,VFR,911.0,1914336.03,4271.2
11,2021,Jouf,Makkah,Leisure,260.0,309707.2,1548.54
11,2021,Jouf,Makkah,VFR,4635.0,5098138.31,23190.29
11,2021,Jouf,Najran,Business,11.0,40648.19,62.8
11,2021,Jouf,Najran,Leisure,16.0,17028.0,59.64
11,2021,Jouf,Najran,Other,2.0,3025.28,8.64
11,2021,Jouf,Najran,VFR,194.0,438803.26,939.14
11,2021,Jouf,Northern Borders,Leisure,19969.0,2.029650232E7,35253.77
11,2021,Jouf,Northern Borders,VFR,7343.0,1.550667082E7,22028.18
11,2021,Jouf,Riyadh,Leisure,1103.0,1691126.18,4548.54
11,2021,Jouf,Riyadh,VFR,16753.0,2.251078578E7,132922.62
11,2021,Jouf,Tabuk,Business,265.0,536475.4,794.78
11,2021,Jouf,Tabuk,Leisure,5597.0,6054302.25,16789.24
11,2021,Jouf,Tabuk,VFR,8705.0,3.47890591E7,26980.66
11,2021,Madinah,Albaha,Business,97.0,99347.39,166.71
11,2021,Madinah,Albaha,Leisure,264.0,257136.89,1013.07
11,2021,Madinah,Albaha,Religious,1213.0,1615156.37,4767.5
11,2021,Madinah,Albaha,VFR,256.0,396407.06,1084.06
11,2021,Madinah,Alqassim,Business,1265.0,2366117.32,4688.19
11,2021,Madinah,Alqassim,Leisure,1426.0,1050556.26,3114.67
11,2021,Madinah,Alqassim,Other,5.0,1638.37,5.17
11,2021,Madinah,Alqassim,Religious,8359.0,1.160267925E7,27644.55
11,2021,Madinah,Alqassim,VFR,5820.0,3824191.08,15592.07
11,2021,Madinah,Aseer,Business,50.0,35590.54,75.15
11,2021,Madinah,Aseer,Leisure,3122.0,3268022.98,14936.57
11,2021,Madinah,Aseer,Other,2.0,702.17,2.22
11,2021,Madinah,Aseer,Religious,7692.0,9053038.32,38701.09
11,2021,Madinah,Aseer,VFR,18.0,9628.77,37.58
